cloud_h2d_tp_ms,cloud_d2h_ms,cloud_worker_ms,cloud_body_read_ms,cloud_unpack_ms,cloud_executor_ms,cloud_dispatch_ms,rows,activation_bytes,upload_wire_bytes,download_wire_bytes,enterprise_d2h_ms,enterprise_pack_ms,rpc_ms,enterprise_unpack_ms,enterprise_h2d_tp_ms,gpu_ready_rtt_ms,cloud_pack_ms,upload_path_ms,download_path_ms,http_transport_ms,cloud_ipc_residual_ms,validation_ok,variant,pass_id,sample,warmup
0.337431,0.156691,0.494122,0.727577,0.251762,1.000516,0.049402,128,1048576,1048729,1048907,0.166041,0.169996,13.474817,0.117686,0.342655,14.271303,0.126477,6.102944,5.939829,12.042773,0.506394,True,stage1,0,10,False
0.50327,0.271337,0.774607,1.874117,0.569813,1.585462,0.062292,256,2097152,2097307,2097484,0.769082,0.921863,17.109296,0.206527,0.49983,19.506732,0.212762,7.430328,7.244487,14.674815,0.8108549999999999,True,stage1,0,3,False
0.502853,0.283488,0.786341,1.85838,0.55429,1.598502,0.059424,256,2097152,2097307,2097483,0.776105,0.942849,17.057354,0.209195,0.495105,19.480726,0.214469,7.427104,7.199673,14.626777,0.8121610000000001,True,stage1,0,4,False
0.496515,0.28563,0.782145,1.770072,0.563749,1.612436,0.052411,256,2097152,2097307,2097484,0.776556,0.919546,16.958474,0.2373,0.490891,19.382903,0.202715,7.328623,7.194759,14.523382000000002,0.830291,True,stage1,0,5,False
0.510514,0.296295,0.806809,1.816306,0.544554,1.63775,0.054634,256,2097152,2097307,2097484,0.772493,0.920703,17.033729,0.225472,0.490342,19.442885,0.218051,7.376494,7.198033,14.574527,0.830941,True,stage1,0,6,False
0.505705,0.2725,0.778205,1.608788,0.497176,1.607399,0.063626,256,2097152,2097307,2097483,0.758782,0.919796,16.816894,0.22485,0.50713,19.2276,0.204144,7.26773,7.17277,14.4405,0.829194,True,stage1,0,7,False
0.501034,0.266113,0.767147,1.806181,0.539473,1.622964,0.060345,256,2097152,2097307,2097485,0.775298,0.935664,17.044376,0.214565,0.495059,19.465071,0.221678,7.365118,7.23068,14.595798,0.855817,True,stage1,0,8,False
0.497195,0.259077,0.756272,1.646478,0.507611,1.581362,0.063103,256,2097152,2097307,2097485,0.762325,0.920592,16.836979,0.209606,0.510489,19.240135,0.202468,7.298497,7.180062,14.478559,0.8250899999999999,True,stage1,0,9,False
0.512523,0.283024,0.795547,1.685447,0.921223,1.640172,0.064852,256,2097152,2097307,2097485,0.761831,0.925698,17.066069,0.199656,0.489665,19.443062,0.219252,7.083973,7.13282,14.216793,0.844625,True,stage1,0,10,False
0.755629,0.422094,1.177723,3.366256,1.719467,2.956894,0.083125,512,4194304,4194459,4194637,1.386129,1.899429,22.04244,0.564778,0.808018,26.700943,0.48371,8.867614,7.927638,16.795251999999998,1.779171,True,stage1,0,3,False
0.762916,0.405058,1.167974,3.164622,1.711973,2.851074,0.072469,512,4194304,4194459,4194637,0.625147,0.625087,21.665955,0.561686,0.797092,24.275091,0.451782,8.700636,7.874125,16.574761,1.6831,True,stage1,0,4,False
0.743071,0.40237,1.145441,3.146206,1.632961,2.874966,0.073532,512,4194304,4194459,4194636,0.546112,0.566705,21.531329,0.571868,0.81952,24.035676,0.469939,8.583681,7.891524,16.475205000000003,1.7295250000000002,True,stage1,0,5,False
0.792515,0.402513,1.195028,3.125519,1.678147,2.953421,0.082248,512,4194304,4194459,4194637,0.439216,0.546777,21.767644,0.51149,0.795721,24.060966,0.477579,8.656951,7.914857,16.571807999999997,1.758393,True,stage1,0,6,False
0.759425,0.403509,1.162934,3.095483,1.640401,2.925339,0.069779,512,4194304,4194459,4194637,0.445274,0.556351,21.512431,0.524076,0.794252,23.832513,0.444004,8.54158,7.887153,16.428733,1.7624050000000002,True,stage1,0,7,False
0.762683,0.39593,1.158613,3.146003,1.653837,2.871522,0.087529,512,4194304,4194459,4194636,0.445566,0.554003,21.714555,0.55436,0.784946,24.053553,0.461166,8.689036,7.947125,16.636161,1.7129090000000002,True,stage1,0,8,False
0.781391,0.398354,1.179745,3.113986,1.630897,2.925818,0.074097,512,4194304,4194459,4194637,0.440922,0.5747,21.581024,0.51455,0.80132,23.912668,0.482877,8.579804,7.883301,16.463105,1.746073,True,stage1,0,9,False
0.793157,0.392293,1.18545,3.171713,1.683429,2.964279,0.080615,512,4194304,4194459,4194636,0.439785,0.539335,21.832894,0.520246,0.802208,24.134655,0.495268,8.717482,7.886757,16.604239,1.778829,True,stage1,0,10,False
1.357798,0.682252,2.04005,6.28202,2.837446,5.627346,0.083767,1024,8388608,8388766,8388941,2.639344,3.790492,36.894616,2.043182,1.343431,46.711273,0.995655,11.811529,15.534097,27.345626,3.5872960000000003,True,stage1,0,3,False
1.346798,0.665932,2.01273,6.307004,2.915873,5.591099,0.091907,1024,8388608,8388766,8388942,2.625265,3.8199,36.416109,1.186078,1.349045,45.396554,1.002794,11.87498,14.934594,26.809574,3.578369,True,stage1,0,4,False
1.332789,0.67402,2.006809,6.332965,2.812199,5.642005,0.093055,1024,8388608,8388766,8388942,2.604037,3.812344,36.325689,1.195058,1.363233,45.300503,1.003909,11.883706,14.886093,26.769799,3.635196,True,stage1,0,5,False
1.341695,0.685668,2.027363,6.273015,2.805536,5.653013,0.09573,1024,8388608,8388766,8388942,2.604593,3.835318,36.291161,1.247083,1.338983,45.317325,1.005919,11.825487,14.900446,26.725933,3.62565,True,stage1,0,6,False
1.346232,0.668179,2.014411,6.255921,2.798094,5.610188,0.094383,1024,8388608,8388766,8388943,2.61437,3.772231,36.182406,1.186131,1.341399,45.096713,0.997631,11.806561,14.870284,26.676845,3.595777,True,stage1,0,7,False
1.315051,0.675048,1.990099,6.281081,2.821312,5.565632,0.092492,1024,8388608,8388766,8388943,2.638572,3.814963,36.200307,2.234617,1.384675,46.273302,1.003655,11.816886,14.895141,26.712027,3.575533,True,stage1,0,8,False
1.324912,0.679335,2.004247,6.281242,2.902235,5.581782,0.08961,1024,8388608,8388766,8388942,2.637266,3.787612,36.29831,1.206215,1.332311,45.26188,1.000555,11.827415,14.892265,26.71968,3.5775349999999997,True,stage1,0,9,False
1.347058,0.671376,2.018434,6.389292,2.78636,5.606353,0.085146,1024,8388608,8388766,8388942,2.646216,3.771814,36.302882,1.249311,1.340419,45.310795,1.009646,11.928192,14.882329,26.810521,3.5879190000000003,True,stage1,0,10,False
2.316085,1.129448,3.445533,12.262301,2.207427,10.480117,0.09966,2048,16777216,16777374,16777552,8.730078,7.609095,57.575206,2.185309,2.398871,78.498713,2.091279,17.81372,24.876649,42.690369000000004,7.034584,True,stage1,0,3,False
2.344635,1.142924,3.487559,12.547412,2.30613,10.51469,0.099904,2048,16777216,16777374,16777551,8.75173,7.582371,53.040053,3.191056,2.246885,74.81222,2.117649,18.121735,19.874181,37.995916,7.027131,True,stage1,0,4,False
2.340478,1.122786,3.463264,12.23749,2.230961,10.495476,0.094829,2048,16777216,16777374,16777552,1.986055,2.350241,52.596219,2.421055,2.361327,61.715123,2.060298,17.823293,19.885746,37.709039000000004,7.0322119999999995,True,stage1,0,5,False
2.358233,1.147609,3.505842,12.233986,2.175803,10.5155,0.092883,2048,16777216,16777374,16777551,1.309982,2.409586,52.455049,2.192111,2.348204,60.715089,2.111514,17.808854,19.744285,37.553139,7.009658,True,stage1,0,6,False
2.355031,1.144454,3.499485,12.216905,2.179232,10.535599,0.089431,2048,16777216,16777374,16777553,1.321669,2.405571,52.492274,2.21706,2.376335,60.813072,2.140331,17.803387,19.7386,37.541987000000006,7.0361139999999995,True,stage1,0,7,False
2.375236,1.160835,3.536071,12.251745,2.204154,10.578059,0.101966,2048,16777216,16777374,16777553,1.314056,2.403653,52.711536,2.460315,2.368106,61.257827,2.129827,17.809826,19.881469,37.691295,7.041988,True,stage1,0,8,False
2.376222,1.163157,3.539379,12.228994,2.179129,10.568381,0.096054,2048,16777216,16777374,16777553,1.306981,2.424067,52.505436,2.199232,2.361078,60.796954,2.151054,17.820608,19.684892,37.5055,7.029002,True,stage1,0,9,False
2.387639,1.131596,3.519235,12.220342,2.174078,10.557739,0.102735,2048,16777216,16777374,16777553,1.584182,2.373734,52.477255,2.222955,2.411038,61.069267,2.131108,17.804455,19.701475,37.50593,7.038504,True,stage1,0,10,False
4.579688,2.068893,6.648581,30.406651,13.568663,27.602697,0.157892,4096,33554432,33554592,33554772,2.381297,15.079926,140.492019,5.210468,4.721245,167.885106,15.114197,36.03629,48.004195,84.040485,20.954116,True,stage1,0,3,False
4.643832,2.056289,6.700121,27.027255,9.435084,20.350691,0.093845,4096,33554432,33554592,33554771,2.521075,15.274894,125.851853,4.645595,4.698403,152.991994,15.025094,32.725245,48.216856,80.94210100000001,13.650570000000002,True,stage1,0,4,False
4.658862,2.080421,6.739283,27.16945,9.492973,20.432078,0.093618,4096,33554432,33554592,33554770,2.513867,15.278939,126.0737,4.577996,4.605376,153.050024,15.133991,32.776481,48.139577,80.91605799999999,13.692795,True,stage1,0,5,False
4.650884,2.043969,6.694853,27.158623,9.390535,20.371364,0.096417,4096,33554432,33554592,33554771,2.395188,16.55047,126.2545,4.561777,4.628657,154.390859,15.145558,32.79738,48.447624,81.245004,13.676511,True,stage1,0,6,False
4.632869,2.069325,6.702194,27.088144,9.400086,20.39689,0.094765,4096,33554432,33554592,33554770,2.367427,15.099596,125.864812,4.561097,4.598226,152.491322,15.118703,32.713777,48.135051,80.848828,13.694695999999999,True,stage1,0,7,False
4.566877,2.08238,6.649257,27.215649,9.323615,20.279545,0.095484,4096,33554432,33554592,33554770,2.434096,15.098778,125.784341,4.690132,4.782809,152.790565,15.061297,33.094022,47.924456,81.018478,13.630287999999998,True,stage1,0,8,False
4.641101,2.062731,6.703832,27.107496,9.429036,20.367239,0.09406,4096,33554432,33554592,33554770,2.506425,15.277393,126.088711,4.667982,4.718082,153.258735,15.214684,32.723203,48.254981,80.978184,13.663407000000001,True,stage1,0,9,False
4.669145,2.07407,6.743215,27.17727,9.382145,20.407664,0.100514,4096,33554432,33554592,33554769,2.501864,15.273752,128.552915,4.635265,4.727573,155.691639,15.120583,32.795913,50.740633,83.536546,13.664449000000001,True,stage1,0,10,False
8.87849,19.221384,28.099874,67.120341,11.815663,52.917166,0.089153,8192,67108864,67109024,67109205,19.420593,33.568561,266.372147,12.897512,9.254356,341.513323,33.6748,72.747679,95.121687,167.869366,24.817292000000002,True,stage1,0,3,False
8.963054,19.19046,28.153514,72.636823,11.882581,52.932968,0.088919,8192,67108864,67109024,67109205,19.363284,33.429915,272.610176,12.800972,9.242123,347.446657,33.785938,78.263081,95.650906,173.91398700000002,24.779454,True,stage1,0,4,False
8.843395,19.185086,28.028481,71.387605,11.884373,53.281237,0.109105,8192,67108864,67109024,67109206,19.577767,34.080031,285.481503,5.79637,9.332761,354.268656,33.689857,77.053451,109.457684,186.511135,25.252755999999998,True,stage1,0,5,False
8.906591,19.168037,28.074628,67.046666,11.805036,52.970551,0.085893,8192,67108864,67109024,67109206,4.80463,5.609066,246.035219,5.89006,9.662831,272.001988,33.673809,72.744406,74.750395,147.494801,24.895923,True,stage1,0,6,False
8.83933,19.174686,28.014016,71.978413,11.765766,52.761531,0.088621,8192,67108864,67109024,67109205,5.086215,6.218697,271.416627,5.826181,9.67665,298.224511,33.666485,77.737942,95.390814,173.128756,24.747514999999996,True,stage1,0,7,False
10.263584,19.194245,29.457829,68.200218,11.806914,54.330489,0.08759,8192,67108864,67109024,67109206,4.81615,5.6064,268.907151,18.594104,8.844356,306.768378,33.68578,73.799822,95.190597,168.990419,24.87266,True,stage1,0,8,False
8.892242,19.164506,28.056748,71.954035,11.79335,52.895568,0.08675,8192,67108864,67109024,67109204,4.548983,33.395833,271.20211,18.706411,8.857573,336.711134,33.73748,77.584759,95.098513,172.683272,24.83882,True,stage1,0,9,False
8.890373,19.182305,28.072678,67.041599,11.806079,52.921804,0.092342,8192,67108864,67109024,67109206,4.599933,33.308537,266.302832,18.747032,8.824791,331.783404,33.780021,72.651681,95.045185,167.696866,24.849126000000002,True,stage1,0,10,False
17.421899,68.395735,85.817634,185.106117,38.930237,150.380049,0.116494,16384,134217728,134217891,134218075,67.871085,66.559822,646.784057,39.690744,17.953707,838.859657,67.305823,190.832478,199.212218,390.04469600000004,64.56241500000002,True,stage1,0,3,False
17.369324,68.567477,85.936801,164.823648,39.228193,150.449983,0.180625,16384,134217728,134217891,134218075,67.817699,66.812194,627.160407,38.929679,18.240051,818.960335,67.406202,170.472579,199.416618,369.88919699999997,64.513182,True,stage1,0,4,False
17.308226,69.769046,87.077272,191.919058,39.026564,151.566505,0.11142,16384,134217728,134217891,134218074,67.828074,66.54414,655.11244,38.904123,17.987621,846.376731,67.492545,197.976712,198.932599,396.909311,64.48923300000001,True,stage1,0,5,False
17.446556,68.384442,85.830998,193.912835,38.835131,150.254716,0.100923,16384,134217728,134217891,134218075,68.427763,68.010479,655.384027,39.040343,18.235839,849.098837,67.378072,199.697624,199.111321,398.808945,64.42371800000001,True,stage1,0,6,False
17.352927,68.447305,85.800232,191.561863,39.037765,150.366578,0.109807,16384,134217728,134217891,134218075,69.555857,67.121736,652.970133,39.046745,18.06173,846.756443,67.259048,197.312072,198.879022,396.191094,64.56634600000001,True,stage1,0,7,False
17.257544,68.431101,85.688645,193.252378,38.94874,150.137651,0.09857,16384,134217728,134217891,134218073,67.939695,66.678083,654.96841,39.253449,18.281974,847.121818,67.613811,199.193154,198.970132,398.16328599999997,64.44900600000001,True,stage1,0,8,False
17.37727,68.273479,85.650749,193.466033,39.803532,150.617509,0.313708,16384,134217728,134217891,134218074,67.866972,66.625002,656.508602,39.069594,18.014774,848.08526,67.361127,199.360436,199.044825,398.405261,64.96676000000001,True,stage1,0,9,False
17.618173,68.726696,86.344869,196.359489,39.32356,150.849717,0.100185,16384,134217728,134217891,134218074,67.912645,66.52274,659.613484,38.771605,18.27816,851.098997,67.785674,202.472414,199.075954,401.548368,64.504848,True,stage1,0,10,False
4.592099,2.057416,6.649515,42.803034,4.111144,20.189215,0.088144,4096,33554432,33554592,33554771,2.545,15.323701,135.891828,4.654106,4.707575,163.122384,15.00768,48.634278,47.856719,96.490997,13.5397,True,stage1,1,3,False
4.559806,2.048828,6.608634,42.742025,4.110351,20.135873,0.085981,4096,33554432,33554592,33554771,2.577305,15.393404,135.774433,4.601776,4.70811,163.05531,15.015114,48.534535,47.887478,96.42201299999999,13.527239,True,stage1,1,4,False
4.558398,2.049296,6.607694,42.768023,4.130442,20.192625,0.088926,4096,33554432,33554592,33554771,2.550374,15.337265,135.880165,4.581943,4.676506,163.026489,14.988948,48.593379,47.881133,96.474512,13.584931,True,stage1,1,5,False
4.564815,2.066554,6.631369,42.647512,4.146997,20.214135,0.098271,4096,33554432,33554592,33554771,2.564874,15.439969,248.463704,8.209762,4.654736,279.333208,15.101825,48.441118,160.455715,208.89683300000002,13.582766,True,stage1,1,6,False
4.581391,2.031987,6.613378,46.201141,4.136528,20.20736,0.092764,4096,33554432,33554592,33554770,2.740633,12.009614,136.294276,4.615652,4.748682,160.409153,15.001027,52.038596,44.812121,96.850717,13.593982,True,stage1,1,7,False
4.567114,2.07191,6.639024,42.49963,3.926394,20.210443,0.089339,4096,33554432,33554592,33554769,2.49568,12.005319,132.405188,4.582378,4.760968,156.249657,15.092345,48.282896,44.798977,93.081873,13.571419000000002,True,stage1,1,8,False
4.68766,2.056144,6.743804,26.232178,9.655493,20.353545,0.099583,4096,33554432,33554592,33554770,2.486489,11.904932,124.806447,8.179514,4.711928,152.089541,15.004878,31.863904,47.823637,79.687541,13.609741,True,stage1,1,9,False
4.604889,2.055914,6.660803,27.49963,9.461472,20.155513,0.090438,4096,33554432,33554592,33554770,2.507153,15.293804,126.508694,4.579159,4.688088,153.577078,15.110197,33.120495,48.565395,81.68589,13.49471,True,stage1,1,10,False
0.384347,0.155004,0.539351,0.386199,0.133555,1.053187,0.054831,128,1048576,1048729,1048907,0.187553,0.14809,13.09353,0.167728,0.426211,14.023264,0.119898,5.770269,5.958799,11.729068,0.5138360000000001,True,stage1,1,3,False
0.370974,0.151516,0.52249,0.359025,0.115425,0.992224,0.051983,128,1048576,1048729,1048906,0.214914,0.161018,12.92808,0.163146,0.398424,13.865711,0.112402,5.73668,5.916368,11.653048,0.469734,True,stage1,1,4,False
0.331437,0.160897,0.492334,0.355968,0.1107,0.945623,0.046738,128,1048576,1048729,1048905,0.19251,0.160186,12.823324,0.151578,0.390689,13.718398,0.100721,5.716019,5.900764,11.616783,0.453289,True,stage1,1,5,False
0.335174,0.159531,0.494705,0.368435,0.109518,0.958301,0.048291,128,1048576,1048729,1048907,0.187157,0.159192,12.888084,0.150491,0.371309,13.756352,0.101099,5.738589,5.929504,11.668092999999999,0.46359599999999995,True,stage1,1,6,False
0.343953,0.163805,0.507758,0.351926,0.103435,0.94815,0.055675,128,1048576,1048729,1048906,0.185786,0.157961,12.803292,0.162162,0.376053,13.68543,0.100677,5.702776,5.881587,11.584363,0.440392,True,stage1,1,7,False
0.329199,0.170443,0.499642,0.354434,0.112185,0.940737,0.046284,128,1048576,1048729,1048907,0.208236,0.177351,12.796184,0.131401,0.366004,13.679304,0.099433,5.704983,5.890195,11.595178,0.44109500000000007,True,stage1,1,8,False
0.323313,0.161859,0.485172,0.354248,0.110676,0.917903,0.046412,128,1048576,1048729,1048907,0.191858,0.177033,12.785562,0.139463,0.360088,13.654149,0.098322,5.709947,5.892452,11.602398999999998,0.43273100000000003,True,stage1,1,9,False
0.322327,0.175265,0.497592,0.361676,0.1112,0.93894,0.047166,128,1048576,1048729,1048904,0.186612,0.176561,12.811477,0.129608,0.36572,13.670129,0.098005,5.721132,5.89231,11.613442,0.441348,True,stage1,1,10,False
0.478853,0.270391,0.749244,0.659968,0.198273,1.499736,0.050113,256,2097152,2097307,2097485,0.303148,0.324708,14.445733,0.252729,0.525144,15.851589,0.186118,6.051362,6.457535,12.508897000000001,0.7504919999999999,True,stage1,1,3,False
0.478411,0.324178,0.802589,0.661625,0.20882,1.554672,0.049352,256,2097152,2097307,2097484,0.301199,0.325221,14.478543,0.250354,0.525593,15.881074,0.18417,6.059416,6.419207,12.478622999999999,0.7520830000000001,True,stage1,1,4,False
0.477785,0.272689,0.750474,0.6691,0.205656,1.500832,0.053178,256,2097152,2097307,2097483,0.304259,0.327888,14.386961,0.24172,0.520048,15.78101,0.175532,6.056457,6.392618,12.449075,0.750358,True,stage1,1,5,False
0.472341,0.320254,0.792595,0.65477,0.207147,1.541822,0.05003,256,2097152,2097307,2097483,0.299354,0.325262,14.492053,0.245596,0.518984,15.881373,0.180065,6.063908,6.446484,12.510392,0.749227,True,stage1,1,6,False
0.488854,0.252071,0.740925,4.374513,0.223156,1.511454,0.053939,256,2097152,2097307,2097485,0.299668,0.322376,18.192822,0.292364,0.557369,19.664777,0.189597,9.777321,6.434637,16.211958000000003,0.7705290000000001,True,stage1,1,7,False
0.492893,0.253584,0.746477,0.679254,0.186724,1.488409,0.050196,256,2097152,2097307,2097485,0.386097,0.321186,14.452318,0.293854,0.541363,15.994995,0.181082,6.082758,6.460574,12.543332,0.7419320000000001,True,stage1,1,8,False
0.47303,0.275377,0.748407,0.655942,0.19692,1.489933,0.04892,256,2097152,2097307,2097482,0.342955,0.28416,14.376709,0.306724,0.548743,15.859404,0.181305,6.045808,6.411131,12.456939,0.7415259999999999,True,stage1,1,9,False
0.467943,0.27758,0.745523,0.650386,0.210744,1.494049,0.052084,256,2097152,2097307,2097484,0.29731,0.285479,14.435384,0.287041,0.541581,15.846908,0.194553,6.063403,6.417939,12.481342,0.7485259999999999,True,stage1,1,10,False
2.261718,1.118212,3.37993,12.233717,2.425728,10.291442,0.096375,2048,16777216,16777374,16777552,1.260793,2.005752,52.316653,2.152637,2.313831,60.049862,2.023529,17.812869,19.662194,37.475063,6.911512,True,stage1,1,3,False
2.283648,1.156279,3.439927,12.234137,2.400157,10.382553,0.099119,2048,16777216,16777374,16777553,1.274878,1.97231,52.623531,2.415959,2.485909,60.772752,2.079394,17.810566,19.847242,37.657808,6.942626,True,stage1,1,4,False
2.260917,1.869363,4.13028,12.23603,2.37903,11.169137,0.097766,2048,16777216,16777374,16777550,1.257741,1.987574,53.305699,2.290051,2.468379,61.309636,2.051626,17.824568,19.779051,37.603618999999995,7.038856999999999,True,stage1,1,5,False
2.288159,1.136431,3.42459,12.143868,2.40717,10.334659,0.092,2048,16777216,16777374,16777548,1.359947,2.128366,52.747883,2.531974,2.452547,61.220902,2.07456,17.830881,20.003975,37.834856,6.910069,True,stage1,1,6,False
2.219907,1.173723,3.39363,12.199982,2.260586,10.374055,0.091053,2048,16777216,16777374,16777552,1.674674,2.115065,57.945539,5.152755,2.389491,69.277707,2.071206,17.804146,25.339831,43.143977,6.980425,True,stage1,1,7,False
2.266799,1.158413,3.425212,12.234172,2.432151,10.473647,0.106926,2048,16777216,16777374,16777553,1.383769,1.797256,58.282309,5.101911,2.375904,68.941465,2.062268,17.823588,25.37884,43.202428,7.048435,True,stage1,1,8,False
2.247387,1.129451,3.376838,12.256181,2.420556,10.312207,0.100023,2048,16777216,16777374,16777553,1.341478,1.803671,58.073584,5.126655,2.370103,68.715644,2.079085,17.832034,25.324487,43.156521,6.9353690000000014,True,stage1,1,9,False
2.32053,1.131245,3.451775,12.130361,2.459067,10.416016,0.091937,2048,16777216,16777374,16777552,1.358593,1.814777,58.218175,5.30169,2.394138,69.08776,2.028744,17.831598,25.386059,43.217657,6.964241000000001,True,stage1,1,10,False
0.194124,0.04157,0.235694,0.031689,0.035664,0.397427,0.039846,1,8192,8335,8514,0.077165,0.032269,11.250777,0.04119,0.321645,11.723155,0.025944,5.38997,5.360156,10.750126,0.161733,True,stage1,1,3,False
0.196925,0.040882,0.237807,0.031741,0.036547,0.393313,0.040267,1,8192,8335,8515,0.070152,0.033991,11.249801,0.036864,0.222278,11.613193,0.024706,5.398653,5.354672,10.753325,0.15550600000000003,True,stage1,1,4,False
0.185078,0.040413,0.225491,0.032509,0.035796,0.381906,0.039797,1,8192,8335,8515,0.063696,0.033698,11.236655,0.034918,0.215388,11.584488,0.02536,5.400117,5.352064,10.752181,0.15641500000000003,True,stage1,1,5,False
0.170155,0.070815,0.24097,0.031195,0.035037,0.395074,0.038927,1,8192,8335,8514,0.065604,0.033215,11.242263,0.038604,0.226488,11.606287,0.02451,5.386136,5.361001,10.747136999999999,0.154104,True,stage1,1,6,False
0.172716,0.049125,0.221841,0.031642,0.036343,0.376195,0.038158,1,8192,8335,8515,0.063836,0.032995,11.221881,0.035031,0.217261,11.571145,0.024053,5.390184,5.355417,10.745601,0.154354,True,stage1,1,7,False
0.188076,0.040251,0.228327,3.049112,0.03976,0.38204,0.041071,1,8192,8335,8513,0.064258,0.033008,14.261617,0.036466,0.221307,14.616748,0.023998,8.41658,5.356549,13.773129,0.153713,True,stage1,1,8,False
0.240486,0.046274,0.28676,0.032259,0.036811,0.482439,0.038959,1,8192,8335,8514,0.065768,0.0329,11.340376,0.035432,0.214519,11.689092,0.023661,5.397024,5.360025,10.757049,0.195679,True,stage1,1,9,False
0.230017,0.043201,0.273218,0.031261,0.035613,0.452836,0.039471,1,8192,8335,8515,0.066717,0.032353,11.299262,0.037487,0.218211,11.654127,0.023922,5.387128,5.358765,10.745892999999999,0.179618,True,stage1,1,10,False
0.751064,0.406331,1.157395,1.812462,0.49715,2.771949,0.066388,512,4194304,4194459,4194636,0.552791,0.571528,19.051605,0.575571,0.827349,21.578971,0.405304,7.348318,7.959919,15.308237,1.6145540000000003,True,stage1,1,3,False
0.742081,0.38544,1.127521,1.845589,0.498755,2.741624,0.069288,512,4194304,4194459,4194636,0.463465,0.51685,19.136025,0.570722,0.847051,21.534263,0.444419,7.400364,7.979141,15.379505,1.6141029999999998,True,stage1,1,4,False
0.746134,0.381284,1.127418,1.805636,0.500965,2.722937,0.066262,512,4194304,4194459,4194637,0.465082,0.487198,18.975161,0.5799,0.83104,21.338517,0.405797,7.354481,7.922001,15.276482,1.595519,True,stage1,1,5,False
0.757706,0.396787,1.154493,1.808656,0.494043,2.762454,0.067435,512,4194304,4194459,4194637,0.465334,0.505045,19.049673,0.576266,0.8249,21.421365,0.435693,7.358576,7.928801,15.287377,1.607961,True,stage1,1,6,False
0.728396,0.381002,1.109398,1.853763,0.505835,2.711769,0.069164,512,4194304,4194459,4194637,0.469881,0.499867,19.040018,0.57993,0.842189,21.431989,0.423169,7.400555,7.926655,15.327210000000001,1.6023709999999998,True,stage1,1,7,False
0.744057,0.382437,1.126494,1.837645,0.497905,2.762281,0.064342,512,4194304,4194459,4194637,0.454406,0.498446,19.111687,0.592409,0.823252,21.480346,0.414217,7.391923,7.977693,15.369616,1.635787,True,stage1,1,8,False
0.746368,0.396068,1.142436,1.820365,0.503409,2.758872,0.065457,512,4194304,4194459,4194637,0.46977,0.503662,19.089353,0.578233,0.841818,21.482963,0.421044,7.364984,7.97292,15.337904,1.6164360000000002,True,stage1,1,9,False
0.757171,0.382727,1.139898,1.80903,0.490193,2.742903,0.067986,512,4194304,4194459,4194636,0.471119,0.504746,18.778645,0.567811,0.835019,21.157482,0.422991,7.363248,7.687977,15.051224999999999,1.603005,True,stage1,1,10,False
0.276246,0.093524,0.36977,0.222178,0.071976,0.681314,0.047055,64,524288,524438,524616,0.131624,0.10334,12.151669,0.075185,0.301937,12.763864,0.057796,5.618665,5.672736,11.291401,0.311544,True,stage1,1,3,False
0.271905,0.094268,0.366173,0.232395,0.072391,0.688574,0.044812,64,524288,524438,524617,0.130812,0.103968,12.165797,0.071505,0.296902,12.769112,0.056887,5.625319,5.67578,11.301099,0.322401,True,stage1,1,4,False
0.27285,0.091863,0.364713,0.223683,0.067967,0.671739,0.045034,64,524288,524438,524616,0.129703,0.102996,12.102793,0.079083,0.298203,12.712921,0.05545,5.611113,5.649527,11.260639999999999,0.30702599999999997,True,stage1,1,5,False
0.278364,0.095394,0.373758,0.233883,0.068479,0.680629,0.046451,64,524288,524438,524617,0.128809,0.102996,12.122652,0.078573,0.28396,12.717098,0.055111,5.617278,5.652772,11.27005,0.30687100000000006,True,stage1,1,6,False
0.268329,0.096582,0.364911,0.224394,0.068708,0.672888,0.045207,64,524288,524438,524617,0.128834,0.092185,12.117687,0.07828,0.297627,12.714785,0.055282,5.615559,5.65791,11.273469,0.30797700000000006,True,stage1,1,7,False
0.27556,0.095539,0.371099,0.204969,0.087378,0.72068,0.055645,64,524288,524438,524615,0.128211,0.102866,12.129161,0.081283,0.289282,12.730925,0.066001,5.551098,5.645479,11.196577,0.349581,True,stage1,1,8,False
0.267252,0.093001,0.360253,0.200292,0.07873,0.713787,0.049367,64,524288,524438,524616,0.128076,0.101611,12.326885,0.072458,0.314055,12.943208,0.066507,5.548669,5.867236,11.415905,0.35353399999999996,True,stage1,1,9,False
0.276896,0.097253,0.374149,0.200568,0.08538,0.723704,0.045887,64,524288,524438,524616,0.126324,0.092648,12.116396,0.069418,0.2844,12.689279,0.065534,5.549425,5.64381,11.193235000000001,0.349555,True,stage1,1,10,False
0.212645,0.04561,0.258255,0.034839,0.033489,0.486915,0.036448,4,32768,32913,33092,0.066228,0.041878,11.318758,0.038414,0.218677,11.684048,0.033516,5.363825,5.362158,10.725983,0.22865999999999997,True,stage1,1,3,False
0.223049,0.046105,0.269154,0.034986,0.032611,0.491999,0.03906,4,32768,32913,33092,0.0661,0.040489,11.316167,0.036942,0.209793,11.669591,0.032489,5.368023,5.349802,10.717825000000001,0.22284500000000002,True,stage1,1,4,False
0.209594,0.045211,0.254805,0.034706,0.031621,0.487519,0.036546,4,32768,32913,33093,0.065975,0.042728,11.307489,0.036869,0.215709,11.668885,0.033477,5.364812,5.351214,10.716026,0.23271399999999998,True,stage1,1,5,False
