topology,observed_time_ns,gpu_index,role,dcgm_1001_gr_active,dcgm_1002_sm_active,dcgm_1005_dram_active,dcgm_1009_pcie_tx_bytes,dcgm_1010_pcie_rx_bytes,dcgm_155_power,dcgm_100_sm_clock,dcgm_101_mem_clock,dcgm_203_gpu_util,dcgm_204_mem_util,dcgm_252_fb_used
tp_2_1,1788595017467205319,1,enterprise,0.111,0.053,0.051,41158370.0,278966645.0,94.403,1575.0,6251.0,0.0,0.0,2196.0
tp_2_1,1788595017467212468,2,cloud,0.278,0.23,0.215,5730044.0,20894724.0,141.84,1560.0,6251.0,100.0,45.0,8082.0
tp_2_1,1788595017467222076,3,unused,0.0,0.0,0.0,449717.0,252615.0,22.911,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595018468129114,0,enterprise,0.077,0.042,0.027,590639964.0,481086837.0,89.513,1695.0,6251.0,24.0,12.0,2196.0
tp_2_1,1788595018468153815,1,enterprise,0.081,0.042,0.027,496980965.0,481527053.0,100.406,1680.0,6251.0,22.0,9.0,2196.0
tp_2_1,1788595018468160203,2,cloud,0.27,0.231,0.119,45965685.0,62356281.0,137.629,1575.0,6251.0,17.0,16.0,8082.0
tp_2_1,1788595018468168439,3,unused,0.0,0.0,0.0,450542.0,255052.0,22.919,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595019469099029,0,enterprise,0.085,0.048,0.038,416634541.0,457143264.0,99.653,1695.0,6251.0,10.0,8.0,2196.0
tp_2_1,1788595019469120917,1,enterprise,0.095,0.048,0.038,359784089.0,653415036.0,92.585,1695.0,6251.0,14.0,8.0,2196.0
tp_2_1,1788595019469127288,2,cloud,0.338,0.277,0.183,43746720.0,31456094.0,137.376,1635.0,6251.0,35.0,34.0,8082.0
tp_2_1,1788595019469135851,3,unused,0.0,0.0,0.0,474432.0,261370.0,22.912,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595020470205642,0,enterprise,0.096,0.055,0.056,144111205.0,425772194.0,101.014,1695.0,6251.0,11.0,8.0,2196.0
tp_2_1,1788595020470228933,1,enterprise,0.114,0.055,0.056,143939199.0,947211581.0,92.57,1695.0,6251.0,14.0,8.0,2196.0
tp_2_1,1788595020470243777,2,cloud,0.33,0.247,0.254,8480781.0,22867768.0,139.875,1650.0,6251.0,35.0,34.0,8082.0
tp_2_1,1788595020470249677,3,unused,0.0,0.0,0.0,477574.0,268826.0,22.906,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595021471328537,0,enterprise,0.101,0.057,0.058,157808581.0,517996375.0,100.302,1695.0,6251.0,10.0,8.0,2196.0
tp_2_1,1788595021471356215,1,enterprise,0.124,0.058,0.058,163949027.0,1113887707.0,93.116,1695.0,6251.0,12.0,7.0,2196.0
tp_2_1,1788595021471366799,2,cloud,0.33,0.247,0.254,6995232.0,22838110.0,139.927,1650.0,6251.0,36.0,34.0,8082.0
tp_2_1,1788595021471372929,3,unused,0.0,0.0,0.0,452032.0,253727.0,22.913,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595022472334837,0,enterprise,0.101,0.058,0.059,155342846.0,469467338.0,100.715,1695.0,6251.0,11.0,8.0,2196.0
tp_2_1,1788595022472363100,1,enterprise,0.121,0.058,0.059,152272835.0,1001516943.0,93.213,1695.0,6251.0,12.0,7.0,2196.0
tp_2_1,1788595022472369584,2,cloud,0.33,0.248,0.255,6947317.0,22837806.0,139.294,1680.0,6251.0,35.0,34.0,8082.0
tp_2_1,1788595022472378964,3,unused,0.0,0.0,0.0,454439.0,256480.0,22.963,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595023473508195,0,enterprise,0.105,0.057,0.057,171475941.0,643740414.0,100.879,1695.0,6251.0,8.0,5.0,2196.0
tp_2_1,1788595023473541670,1,enterprise,0.117,0.056,0.057,146859358.0,965164381.0,92.534,1695.0,6251.0,11.0,6.0,2196.0
tp_2_1,1788595023473558578,2,cloud,0.33,0.248,0.255,8504786.0,22860526.0,139.858,1605.0,6251.0,27.0,26.0,8082.0
tp_2_1,1788595023473566304,3,unused,0.0,0.0,0.0,464359.0,260693.0,22.956,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595024474501934,0,enterprise,0.1,0.056,0.056,156622190.0,528910538.0,99.706,1695.0,6251.0,11.0,7.0,2196.0
tp_2_1,1788595024474537622,1,enterprise,0.121,0.056,0.056,158840680.0,1079402651.0,94.113,1695.0,6251.0,14.0,8.0,2196.0
tp_2_1,1788595024474544220,2,cloud,0.331,0.248,0.255,6998574.0,22868761.0,136.761,1680.0,6251.0,30.0,29.0,8082.0
tp_2_1,1788595024474562856,3,unused,0.0,0.0,0.0,454391.0,256453.0,22.913,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595025475475218,0,enterprise,0.106,0.057,0.058,170926055.0,637569338.0,100.283,1695.0,6251.0,13.0,8.0,2196.0
tp_2_1,1788595025475497078,1,enterprise,0.118,0.057,0.057,148850987.0,972495527.0,94.001,1695.0,6251.0,12.0,8.0,2196.0
tp_2_1,1788595025475507376,2,cloud,0.331,0.249,0.255,6992778.0,22867312.0,136.622,1650.0,6251.0,36.0,34.0,8082.0
tp_2_1,1788595025475515374,3,unused,0.0,0.0,0.0,454614.0,255052.0,22.919,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595026476589764,0,enterprise,0.106,0.057,0.058,173671030.0,662090193.0,101.512,1695.0,6251.0,11.0,8.0,2196.0
tp_2_1,1788595026476598480,1,enterprise,0.118,0.057,0.058,147089662.0,964612641.0,92.967,1695.0,6251.0,11.0,6.0,2196.0
tp_2_1,1788595026476606141,2,cloud,0.332,0.249,0.255,6981337.0,22855697.0,141.396,1680.0,6251.0,36.0,35.0,8082.0
tp_2_1,1788595026476615848,3,unused,0.0,0.0,0.0,452152.0,255608.0,22.919,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595027477657912,0,enterprise,0.106,0.057,0.058,173986424.0,664952614.0,100.854,1695.0,6251.0,12.0,8.0,2550.0
tp_2_1,1788595027477695803,1,enterprise,0.117,0.057,0.058,145089339.0,946666450.0,92.703,1695.0,6251.0,13.0,8.0,2550.0
tp_2_1,1788595027477703459,2,cloud,0.323,0.243,0.249,8368044.0,22350584.0,140.68,1650.0,6251.0,32.0,31.0,8082.0
tp_2_1,1788595027477709793,3,unused,0.0,0.0,0.0,475396.0,266425.0,22.919,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595028478622433,0,enterprise,0.146,0.079,0.068,600873840.0,988701018.0,100.315,1695.0,6251.0,0.0,0.0,2582.0
tp_2_1,1788595028478655906,1,enterprise,0.139,0.079,0.067,453279914.0,760115142.0,84.511,1695.0,6251.0,0.0,0.0,2582.0
tp_2_1,1788595028478662329,2,cloud,0.255,0.192,0.198,5500338.0,17714326.0,129.772,930.0,6251.0,100.0,47.0,8802.0
tp_2_1,1788595028478671865,3,unused,0.0,0.0,0.0,464957.0,270927.0,22.919,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595029479799519,0,enterprise,0.0,0.0,0.0,403366.0,233259.0,98.849,1695.0,6251.0,0.0,0.0,2582.0
tp_2_1,1788595029479829910,1,enterprise,0.0,0.0,0.0,423721.0,239870.0,85.717,1695.0,6251.0,0.0,0.0,2582.0
tp_2_1,1788595029479839610,2,cloud,0.4,0.34,0.187,11285021.0,82951529.0,130.63,1695.0,6251.0,0.0,0.0,8802.0
tp_2_1,1788595029479855173,3,unused,0.0,0.0,0.0,454498.0,258040.0,22.919,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595030480832153,0,enterprise,0.078,0.047,0.034,505686833.0,468219351.0,96.195,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595030480873242,1,enterprise,0.086,0.048,0.034,428504788.0,461277809.0,93.314,1695.0,6251.0,12.0,8.0,2614.0
tp_2_1,1788595030480880862,2,cloud,0.203,0.166,0.106,77049623.0,5473959.0,133.69,1665.0,6251.0,34.0,32.0,8802.0
tp_2_1,1788595030480891463,3,unused,0.0,0.0,0.0,476991.0,269515.0,22.961,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595031481794568,0,enterprise,0.104,0.063,0.059,41979561.0,135697659.0,100.78,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595031481816623,1,enterprise,0.109,0.062,0.059,30480606.0,172720727.0,92.605,1695.0,6251.0,14.0,8.0,2614.0
tp_2_1,1788595031481823234,2,cloud,0.329,0.27,0.249,6578047.0,23656266.0,142.643,1620.0,6251.0,34.0,32.0,8802.0
tp_2_1,1788595031481831437,3,unused,0.0,0.0,0.0,458137.0,257797.0,22.955,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595032482928146,0,enterprise,0.107,0.063,0.059,45706020.0,160180573.0,102.382,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595032482950257,1,enterprise,0.109,0.062,0.059,30408901.0,171814490.0,92.832,1695.0,6251.0,10.0,6.0,2614.0
tp_2_1,1788595032482959580,2,cloud,0.328,0.269,0.248,6527560.0,23591421.0,144.957,1680.0,6251.0,34.0,33.0,8802.0
tp_2_1,1788595032482965977,3,unused,0.0,0.0,0.0,454459.0,256492.0,22.955,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595033483909173,0,enterprise,0.104,0.063,0.059,41966976.0,135221947.0,101.411,1695.0,6251.0,10.0,6.0,2614.0
tp_2_1,1788595033483932647,1,enterprise,0.107,0.062,0.059,29815848.0,157561201.0,93.41,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595033483939065,2,cloud,0.329,0.27,0.249,7972669.0,23617430.0,140.102,1605.0,6251.0,31.0,29.0,8802.0
tp_2_1,1788595033483947802,3,unused,0.0,0.0,0.0,451417.0,253445.0,22.955,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595034484854383,0,enterprise,0.103,0.063,0.059,41510090.0,131361167.0,100.208,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595034484873499,1,enterprise,0.105,0.062,0.059,27330832.0,143489034.0,94.971,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595034484879883,2,cloud,0.33,0.27,0.249,6453390.0,23631203.0,136.782,1590.0,6251.0,33.0,32.0,8802.0
tp_2_1,1788595034484893089,3,unused,0.0,0.0,0.0,452165.0,255616.0,22.905,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595035485919864,0,enterprise,0.105,0.063,0.059,42834342.0,143151159.0,100.556,1695.0,6251.0,10.0,8.0,2614.0
tp_2_1,1788595035485943985,1,enterprise,0.104,0.063,0.059,26192008.0,133870040.0,95.104,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595035485953152,2,cloud,0.33,0.271,0.249,6512516.0,23674517.0,139.022,1635.0,6251.0,34.0,33.0,8802.0
tp_2_1,1788595035485959630,3,unused,0.0,0.0,0.0,460347.0,258690.0,22.904,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595036486888420,0,enterprise,0.099,0.063,0.059,38287944.0,102353768.0,100.556,1695.0,6251.0,10.0,8.0,2614.0
tp_2_1,1788595036486915822,1,enterprise,0.106,0.063,0.059,28208468.0,152032590.0,94.233,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595036486922225,2,cloud,0.332,0.272,0.251,6568645.0,23845257.0,138.866,1650.0,6251.0,34.0,33.0,8802.0
tp_2_1,1788595036486931098,3,unused,0.0,0.0,0.0,483663.0,267515.0,22.905,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595037487863737,0,enterprise,0.102,0.063,0.059,39981090.0,117803751.0,101.836,1695.0,6251.0,10.0,8.0,2614.0
tp_2_1,1788595037487889335,1,enterprise,0.106,0.063,0.059,27759938.0,148107423.0,92.417,1695.0,6251.0,10.0,7.0,2614.0
tp_2_1,1788595037487899883,2,cloud,0.33,0.271,0.25,8027974.0,23734528.0,144.996,1650.0,6251.0,34.0,33.0,8802.0
tp_2_1,1788595037487905998,3,unused,0.0,0.0,0.0,491608.0,273511.0,22.907,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595038489034979,0,enterprise,0.101,0.063,0.059,40561413.0,114251158.0,102.456,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595038489070263,1,enterprise,0.106,0.062,0.059,27977032.0,150101145.0,92.881,1695.0,6251.0,8.0,6.0,2614.0
tp_2_1,1788595038489076761,2,cloud,0.33,0.271,0.25,6643115.0,23755403.0,145.142,1665.0,6251.0,34.0,32.0,8802.0
tp_2_1,1788595038489082146,3,unused,0.0,0.0,0.0,472383.0,265938.0,22.905,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595039490039142,0,enterprise,0.13,0.08,0.065,478703401.0,418344089.0,101.004,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595039490078716,1,enterprise,0.133,0.08,0.065,394475992.0,436750595.0,89.141,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595039490090281,2,cloud,0.233,0.192,0.178,4732128.0,16927789.0,119.067,945.0,6251.0,99.0,52.0,8802.0
tp_2_1,1788595039490095660,3,unused,0.0,0.0,0.0,465038.0,260788.0,22.905,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595040491052013,0,enterprise,0.0,0.0,0.0,396798.0,229216.0,98.003,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595040491071804,1,enterprise,0.0,0.0,0.0,424764.0,242431.0,88.789,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595040491079937,2,cloud,0.355,0.3,0.167,11017048.0,82129309.0,134.501,1680.0,6251.0,0.0,0.0,8802.0
tp_2_1,1788595040491085388,3,unused,0.0,0.0,0.0,461517.0,260016.0,22.905,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595041492228511,0,enterprise,0.08,0.05,0.034,585130300.0,527421839.0,95.927,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595041492274812,1,enterprise,0.09,0.051,0.035,530242674.0,545718502.0,93.342,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595041492282567,2,cloud,0.215,0.177,0.109,76726526.0,4515535.0,112.366,1695.0,6251.0,0.0,0.0,8802.0
tp_2_1,1788595041492295323,3,unused,0.0,0.0,0.0,451330.0,253110.0,22.905,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595042493283764,0,enterprise,0.038,0.025,0.018,367235436.0,263496647.0,92.306,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595042493318494,1,enterprise,0.037,0.025,0.017,271755060.0,245695498.0,91.432,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595042493328251,2,cloud,0.197,0.164,0.101,10182480.0,79515014.0,129.751,1680.0,6251.0,0.0,0.0,8802.0
tp_2_1,1788595042493334040,3,unused,0.0,0.0,0.0,483985.0,271255.0,22.905,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595043494252360,0,enterprise,0.0,0.0,0.0,373554.0,215786.0,94.371,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595043494282410,1,enterprise,0.0,0.0,0.0,397971.0,227485.0,94.224,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595043494291914,2,cloud,0.376,0.321,0.172,77724691.0,7025946.0,112.511,1695.0,6251.0,0.0,0.0,8802.0
tp_2_1,1788595043494297606,3,unused,0.0,0.0,0.0,480324.0,268940.0,22.904,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595044495402247,0,enterprise,0.12,0.077,0.052,953378185.0,791836075.0,93.055,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595044495450497,1,enterprise,0.133,0.079,0.052,803215789.0,793126998.0,91.68,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595044495457308,2,cloud,0.11,0.091,0.058,9527766.0,77786924.0,130.849,1425.0,6251.0,50.0,25.0,8802.0
tp_2_1,1788595044495462682,3,unused,0.0,0.0,0.0,482453.0,270743.0,22.904,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595045496398781,0,enterprise,0.0,0.0,0.0,384758.0,219862.0,95.171,1680.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595045496437075,1,enterprise,0.0,0.0,0.0,448704.0,248771.0,92.236,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595045496446875,2,cloud,0.489,0.427,0.221,78313326.0,8877807.0,110.249,1695.0,6251.0,0.0,0.0,8802.0
tp_2_1,1788595045496452412,3,unused,0.0,0.0,0.0,470019.0,262762.0,22.905,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595046497398461,0,enterprise,0.121,0.077,0.052,953145723.0,791656576.0,95.981,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595046497439245,1,enterprise,0.133,0.078,0.052,803120849.0,793033481.0,91.331,1695.0,6251.0,0.0,0.0,2614.0
tp_2_1,1788595046497448185,2,cloud,0.055,0.045,0.031,9161775.0,76729230.0,135.581,915.0,6251.0,100.0,46.0,8802.0
tp_2_1,1788595046497453807,3,unused,0.0,0.0,0.0,469284.0,264163.0,22.905,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595047498550271,0,enterprise,0.0,0.0,0.0,389893.0,223450.0,98.822,1680.0,6251.0,10.0,6.0,2614.0
tp_2_1,1788595047498597738,1,enterprise,0.0,0.0,0.0,414794.0,236152.0,87.138,1680.0,6251.0,9.0,6.0,2614.0
tp_2_1,1788595047498604241,2,cloud,0.569,0.505,0.247,78666628.0,9906307.0,120.109,1560.0,6251.0,36.0,35.0,8802.0
tp_2_1,1788595047498609651,3,unused,0.0,0.0,0.0,479740.0,267880.0,22.903,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595048499512320,0,enterprise,0.141,0.082,0.069,607464901.0,850657804.0,100.493,1695.0,6251.0,10.0,7.0,2614.0
tp_2_1,1788595048499547726,1,enterprise,0.147,0.083,0.068,487322343.0,769040114.0,94.395,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595048499578060,2,cloud,0.232,0.176,0.184,4987352.0,15833405.0,139.694,1605.0,6251.0,31.0,31.0,8802.0
tp_2_1,1788595048499676219,3,unused,0.0,0.0,0.0,461458.0,260205.0,22.904,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595049500511215,0,enterprise,0.119,0.063,0.064,185941300.0,773748408.0,100.141,1695.0,6251.0,14.0,9.0,2614.0
tp_2_1,1788595049500541854,1,enterprise,0.113,0.062,0.063,106000322.0,595386962.0,94.076,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595049500567274,2,cloud,0.363,0.275,0.283,9076963.0,24317541.0,138.902,1665.0,6251.0,40.0,39.0,8802.0
tp_2_1,1788595049500574620,3,unused,0.0,0.0,0.0,472148.0,263264.0,22.904,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595050501622322,0,enterprise,0.117,0.063,0.064,181020903.0,729460285.0,101.639,1695.0,6251.0,12.0,9.0,2614.0
tp_2_1,1788595050501652282,1,enterprise,0.111,0.062,0.063,102762097.0,566500120.0,92.942,1695.0,6251.0,10.0,7.0,2614.0
tp_2_1,1788595050501661571,2,cloud,0.367,0.278,0.287,7646077.0,24626513.0,144.295,1545.0,6251.0,38.0,37.0,8802.0
tp_2_1,1788595050501666985,3,unused,0.0,0.0,0.0,453882.0,256962.0,22.904,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595051502617784,0,enterprise,0.115,0.063,0.064,174245331.0,667126295.0,101.821,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595051502653293,1,enterprise,0.111,0.062,0.063,100671088.0,546985955.0,94.567,1695.0,6251.0,12.0,8.0,2614.0
tp_2_1,1788595051502662801,2,cloud,0.372,0.282,0.29,7622254.0,24763551.0,139.294,1605.0,6251.0,31.0,30.0,8802.0
tp_2_1,1788595051502668347,3,unused,0.0,0.0,0.0,454646.0,255579.0,22.898,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595052503652018,0,enterprise,0.114,0.061,0.062,176839050.0,712693208.0,100.256,1695.0,6251.0,14.0,9.0,2614.0
tp_2_1,1788595052503681241,1,enterprise,0.109,0.061,0.062,101633770.0,566317322.0,93.148,1695.0,6251.0,11.0,7.0,2614.0
tp_2_1,1788595052503687115,2,cloud,0.371,0.282,0.29,7665933.0,24797571.0,141.454,1590.0,6251.0,40.0,39.0,8802.0
tp_2_1,1788595052503696065,3,unused,0.0,0.0,0.0,455178.0,256832.0,22.849,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595053504827876,0,enterprise,0.123,0.063,0.064,197628703.0,878555617.0,102.549,1695.0,6251.0,13.0,8.0,2614.0
tp_2_1,1788595053504857314,1,enterprise,0.109,0.062,0.063,96907619.0,515291718.0,94.274,1695.0,6251.0,12.0,8.0,2614.0
tp_2_1,1788595053504863534,2,cloud,0.371,0.282,0.29,9151226.0,24863036.0,141.531,1635.0,6251.0,32.0,31.0,8802.0
tp_2_1,1788595053504873741,3,unused,0.0,0.0,0.0,473821.0,261085.0,22.849,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595054505819693,0,enterprise,0.127,0.063,0.064,210899788.0,997065350.0,100.686,1695.0,6251.0,14.0,9.0,2614.0
tp_2_1,1788595054505832156,1,enterprise,0.112,0.062,0.063,103342359.0,562269692.0,93.718,1695.0,6251.0,11.0,8.0,2614.0
tp_2_1,1788595054505839916,2,cloud,0.358,0.272,0.28,7433752.0,23967742.0,138.649,1650.0,6251.0,40.0,39.0,8802.0
tp_2_1,1788595054505845355,3,unused,0.0,0.0,0.0,466391.0,262726.0,22.898,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595055506804136,0,enterprise,0.124,0.063,0.063,203721124.0,934766870.0,102.12,1695.0,6251.0,13.0,9.0,2614.0
tp_2_1,1788595055506834833,1,enterprise,0.111,0.062,0.063,100739314.0,548453718.0,93.199,1695.0,6251.0,10.0,7.0,2614.0
tp_2_1,1788595055506844227,2,cloud,0.371,0.282,0.29,7651773.0,24869536.0,143.166,1605.0,6251.0,35.0,35.0,8802.0
tp_2_1,1788595055506849890,3,unused,0.0,0.0,0.0,482784.0,269626.0,22.904,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595056508012170,0,enterprise,0.121,0.062,0.063,191951108.0,852371265.0,101.471,1695.0,6251.0,9.0,6.0,2614.0
tp_2_1,1788595056508071371,1,enterprise,0.113,0.062,0.063,111778124.0,649447962.0,94.055,1695.0,6251.0,12.0,8.0,2614.0
tp_2_1,1788595056508079602,2,cloud,0.372,0.283,0.291,7629153.0,24897542.0,135.716,1620.0,6251.0,36.0,36.0,8802.0
tp_2_1,1788595056508085189,3,unused,0.0,0.0,0.0,455942.0,257485.0,22.898,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595057509007239,0,enterprise,0.101,0.053,0.047,346763306.0,661050889.0,101.579,1695.0,6251.0,10.0,7.0,2614.0
tp_2_1,1788595057509046993,1,enterprise,0.094,0.051,0.046,255068268.0,492737095.0,90.277,1695.0,6251.0,10.0,7.0,2614.0
tp_2_1,1788595057509056276,2,cloud,0.335,0.267,0.217,27566303.0,35498232.0,144.114,1665.0,6251.0,29.0,28.0,8802.0
tp_2_1,1788595057509061949,3,unused,0.0,0.0,0.0,451457.0,253467.0,22.842,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595058509970777,0,enterprise,0.103,0.06,0.057,45460298.0,157895461.0,100.362,1695.0,6251.0,7.0,6.0,2614.0
tp_2_1,1788595058509999827,1,enterprise,0.104,0.06,0.057,29183650.0,160617212.0,92.635,1695.0,6251.0,13.0,7.0,2614.0
tp_2_1,1788595058510008894,2,cloud,0.31,0.256,0.239,6437063.0,23321371.0,138.176,1665.0,6251.0,29.0,28.0,8802.0
tp_2_1,1788595058510022851,3,unused,0.0,0.0,0.0,454637.0,256592.0,22.848,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595059511083318,0,enterprise,0.094,0.06,0.057,37319300.0,93126421.0,99.089,1695.0,6251.0,9.0,7.0,2614.0
tp_2_1,1788595059511113689,1,enterprise,0.112,0.06,0.057,35987704.0,221538231.0,93.308,1695.0,6251.0,10.0,7.0,2614.0
tp_2_1,1788595059511120000,2,cloud,0.31,0.256,0.239,6356850.0,23262815.0,135.639,1650.0,6251.0,29.0,28.0,8802.0
tp_2_1,1788595059511125291,3,unused,0.0,0.0,0.0,470780.0,264146.0,22.898,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595060512084844,0,enterprise,0.096,0.061,0.059,38409418.0,95770197.0,99.12,1695.0,6251.0,9.0,7.0,2614.0
tp_2_1,1788595060512117189,1,enterprise,0.108,0.061,0.059,31365744.0,177526571.0,94.409,1695.0,6251.0,10.0,7.0,2614.0
tp_2_1,1788595060512127152,2,cloud,0.31,0.256,0.239,6327990.0,23229761.0,136.113,1680.0,6251.0,32.0,31.0,8802.0
tp_2_1,1788595060512132950,3,unused,0.0,0.0,0.0,471562.0,265031.0,22.893,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595061513034789,0,enterprise,0.094,0.059,0.056,37527638.0,102273386.0,99.79,1695.0,6251.0,9.0,7.0,2614.0
tp_2_1,1788595061513063290,1,enterprise,0.106,0.059,0.057,32123424.0,179721551.0,92.387,1695.0,6251.0,11.0,7.0,2614.0
tp_2_1,1788595061513071796,2,cloud,0.31,0.256,0.239,7779215.0,23221166.0,141.627,1680.0,6251.0,32.0,31.0,8802.0
tp_2_1,1788595061513077365,3,unused,0.0,0.0,0.0,468993.0,261964.0,22.849,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595062514182294,0,enterprise,0.095,0.061,0.058,37383348.0,87639001.0,99.988,1695.0,6251.0,9.0,7.0,2614.0
tp_2_1,1788595062514218915,1,enterprise,0.117,0.061,0.058,39242962.0,248945780.0,92.208,1695.0,6251.0,13.0,7.0,2614.0
tp_2_1,1788595062514225184,2,cloud,0.311,0.257,0.239,6402578.0,23297648.0,141.782,1665.0,6251.0,32.0,31.0,8802.0
tp_2_1,1788595062514230638,3,unused,0.0,0.0,0.0,473838.0,265675.0,22.805,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595063515195075,0,enterprise,0.091,0.06,0.058,34292708.0,65820483.0,99.918,1695.0,6251.0,9.0,7.0,2614.0
tp_2_1,1788595063515229527,1,enterprise,0.121,0.061,0.058,42073368.0,276066312.0,92.477,1695.0,6251.0,13.0,6.0,2614.0
tp_2_1,1788595063515238972,2,cloud,0.311,0.257,0.24,6419502.0,23297740.0,141.93,1590.0,6251.0,32.0,31.0,8802.0
tp_2_1,1788595063515244822,3,unused,0.0,0.0,0.0,472793.0,264642.0,22.854,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595064516187694,0,enterprise,0.09,0.06,0.057,35268733.0,66676061.0,100.715,1695.0,6251.0,13.0,7.0,2614.0
tp_2_1,1788595064516219261,1,enterprise,0.121,0.06,0.057,42999715.0,285051248.0,92.047,1695.0,6251.0,12.0,7.0,2614.0
tp_2_1,1788595064516229678,2,cloud,0.31,0.257,0.239,7936257.0,23321278.0,143.143,1680.0,6251.0,29.0,28.0,8802.0
tp_2_1,1788595064516236111,3,unused,0.0,0.0,0.0,466713.0,263130.0,22.848,210.0,405.0,0.0,0.0,0.0
tp_2_1,1788595065517309763,0,enterprise,0.096,0.06,0.058,38415846.0,102652896.0,100.51,1695.0,6251.0,8.0,7.0,2614.0
tp_2_1,1788595065517343933,1,enterprise,0.119,0.06,0.057,40918358.0,266311853.0,92.484,1695.0,6251.0,12.0,7.0,2614.0
tp_2_1,1788595065517351280,2,cloud,0.311,0.257,0.24,6347439.0,23264612.0,141.78,1680.0,6251.0,29.0,29.0,8802.0
tp_2_1,1788595065517358712,3,unused,0.0,0.0,0.0,451501.0,254001.0,22.799,210.0,405.0,0.0,0.0,0.0
